vehicle_name	year	horsepower_weight	length_width	ac_standard	miles_per_dollar	price	market_share	firmid
SA9000	89	0.5084207	1.262386	1	2.6718903	24.8346774	0.00003	11
SA900T	89	0.5790807	1.225595	1	2.5504407	19.1895161	0.0000911	11
SBJUST	89	0.3782235	0.87882	0	4.129285	4.7306452	0.0002303	5
SBWAGO	89	0.3797468	1.156272	0	3.036239	9.5556452	0.0002143	5
SBXT	89	0.395112	1.18104	0	2.9147894	10.541129	0.0001286	5
TYCAMR	89	0.4275093	1.227354	0	3.1576885	9.9419355	0.0027532	1
TYCELI	89	0.4720854	1.168328	0	3.1576885	9.5225806	0.0006631	1
TYCORO	89	0.4077934	1.110356	0	3.6434868	6.8935484	0.0021318	1
TYCRES	89	0.5560433	1.276008	1	2.3075416	17.3370968	0.000256	1
TYMR2	89	0.4893617	1.02008	0	2.9147894	11.1274194	0.0000557	1
TYSUPR	89	0.5782018	1.249653	1	2.1860921	18.0322581	0.0001553	1
TYTERC	89	0.39	1.06688	0	4.2507346	5.7887097	0.0010445	1
VV240	89	0.3905447	1.278027	1	2.5504407	13.9112903	0.0004371	6
VV740	89	0.3859174	1.305612	1	2.5504407	16.6814516	0.0005046	6
VV760	89	0.4389949	1.305612	1	2.0646425	25.9314516	0.0001264	6
VV780	89	0.4245974	1.308384	1	2.0646425	30.4758065	0.0000214	6
VWCABR	89	0.3957784	0.989026	0	2.9147894	12.2540323	0.0001061	7
VWFOX	89	0.3809972	1.02942	0	3.036239	5.5564516	0.0004028	7
VWGOLF	89	0.4557885	1.0349	0	3.036239	6.8266129	0.0002378	7
VWJETT	89	0.432526	1.12267	0	3.036239	7.9919355	0.0005946	7
YUYUGO	89	0.2838428	0.84373	0	3.4005877	3.5072581	0.0001125	23
ACINTE	90	0.5100039	1.165346	0	2.6391346	9.1430757	0.0008864	3
ACLEGE	90	0.5097165	1.29156	1	2.3877885	18.9441469	0.000569	3
AD100S	90	0.4273504	1.375878	1	2.2621154	20.5814843	0.0000919	7
AD200S	90	0.4964756	1.375878	1	2.1364423	25.558531	0.0000197	7
AD80SE	90	0.4134763	1.175921	1	2.7648077	14.4605968	0.0000467	7
AD90SE	90	0.4661169	1.175921	1	2.5134615	18.3550115	0.0000358	7
ARSPDR	90	0.4709576	1.071603	0	2.8904808	16.0290742	0.0000164	20
BKCENT	90	0.3874604	1.312354	1	2.8904808	10.13772	0.0011895	19
BKLESA	90	0.5102041	1.42266	1	2.2621154	12.3527161	0.0016003	19
BKPARK	90	0.4713058	1.510272	1	2.2621154	21.2892119	0.0006675	19
BKREAT	90	0.4893238	1.33955	1	2.2621154	21.6794185	0.00007	19
BKREGA	90	0.4170528	1.39345	1	2.3877885	11.6296863	0.0009588	19
BKRIVI	90	0.4764655	1.449573	1	2.2621154	17.6281561	0.0002121	19
BKSKYL	90	0.4300235	1.1988	0	2.8904808	8.0833971	0.0009834	19
BW325i	90	0.5978648	1.103544	1	2.2621154	18.8599847	0.0003056	8
BW535i	90	0.5892351	1.280162	1	1.8850962	31.7521041	0.0002388	8
BW735i	90	0.5423729	1.403358	1	1.8850962	37.4904361	0.0001109	8
CDALLA	90	0.5803831	1.313445	1	1.8850962	40.5891354	0.0000361	19
CDBROU	90	0.3268737	1.69065	1	2.1364423	20.9640398	0.0003167	19
CDDEVI	90	0.5193306	1.453359	1	2.0107692	20.627391	0.0017901	19
CDELDO	90	0.525394	1.385736	1	2.0107692	22.0772762	0.0002421	19
CDSEVI	90	0.5172414	1.37376	1	2.0107692	24.3534813	0.0003523	19
CRIMPE	90	0.4201681	1.39867	1	2.1364423	19.5065034	0.0001433	16
CRLEBA	90	0.349284	1.266565	0	2.3877885	9.5600612	0.0006137	16
CRNYRK	90	0.448616	1.333904	0	2.1364423	12.503443	0.0004162	16
CRNYRK	90	0.4258401	1.368354	1	2.1364423	15.9602142	0.0004082	16
CVCAMA	90	0.4505954	1.39776	0	2.0107692	8.4123948	0.0008228	19
CVCAPR	90	0.4470155	1.599988	1	2.3877885	11.1132364	0.0016336	19
CVCAVA	90	0.3853955	1.17876	0	3.1418269	5.7972456	0.0031292	19
CVCELE	90	0.3723764	1.322244	0	2.6391346	9.4835501	0.0003008	19
CVCORS	90	0.3605313	1.250788	0	3.0161538	7.2647284	0.0029389	19
CVCORV	90	0.7526882	1.25315	1	2.0107692	24.4674828	0.0002406	19
CVLUMI	90	0.3533569	1.422528	0	2.6391346	9.2884468	0.0023145	19
DGCOLT	90	0.3691887	1.042659	0	3.8958654	5.2417751	0.0004199	16
DGDAYT	90	0.3573981	1.241856	0	3.0161538	7.4560061	0.0003632	16
DGDYNA	90	0.332668	1.324258	0	2.7648077	9.9426167	0.0011498	16
DGMONA	90	0.4865391	1.3496	0	2.1364423	11.4728386	0.0001359	16
DGSHAD	90	0.3563218	1.155541	0	3.0161538	6.7214996	0.000354	16
DGSPIR	90	0.3573981	1.219476	0	3.0161538	8.0298393	0.0009665	16
EGPREM	90	0.4961958	1.3496	0	2.1364423	11.7444529	0.0001927	16
EGSUMM	90	0.3566711	1.117557	0	3.5188462	6.8056618	0.000011	16
EGTALO	90	0.4979712	1.153356	0	2.7648077	9.9426167	0.0002993	16
FDESCO	90	0.4014273	1.116346	0	4.0215385	5.6633512	0.0030614	18
FDFEST	90	0.3529412	0.88796	0	4.3985577	4.834736	0.0005569	18
FDLTDC	90	0.3925674	1.63525	1	2.1364423	13.2035195	0.0012513	18
FDMUST	90	0.3189561	1.226668	0	2.8904808	7.2348891	0.0013162	18
FDPROB	90	0.4029304	1.20183	0	3.0161538	8.7758225	0.0010928	18
FDTAUR	90	0.3044655	1.333872	0	2.2621154	9.6710023	0.0033217	18
FDTEMP	90	0.3875049	1.206861	0	2.8904808	7.2555471	0.0022827	18
FDTHND	90	0.3909522	1.444549	1	2.1364423	11.4613619	0.0011252	18
GOMETR	90	0.3395062	0.90582	0	5.7809615	4.5868401	0.0005557	19
GOPRIZ	90	0.4345974	1.112964	0	3.1418269	7.9762816	0.0011624	19
GOSTOR	90	0.4163015	1.089878	0	3.8958654	7.9495027	0.0008886	19
HDACCO	90	0.4565376	1.254792	0	3.0161538	9.2922724	0.0044234	3
HDCIVI	90	0.329102	1.041573	0	4.1472115	5.0765111	0.0019853	3
HDPREL	90	0.4091972	1.195248	0	2.8904808	10.3251721	0.0004009	3
HYEXCE	90	0.3970588	1.020048	0	3.6445192	4.5133894	0.0010666	21
HYSONA	90	0.4269415	1.269827	0	2.6391346	7.6503443	0.0003164	21
INM30	90	0.4860486	1.25552	1	2.3877885	17.9801071	0.00007	2
INQ45	90	0.7037975	1.436562	1	2.0107692	29.0742158	0.0001475	2
ISIMPU	90	0.5391954	1.10722	0	3.2675	9.1805662	0.0000353	13
JGXJ6	90	0.5713554	1.549596	1	2.1364423	30.3749044	0.0000426	22
JGXJS	90	0.6525529	1.353402	1	2.1364423	36.7253252	0.00005	22
LNCONT	90	0.3822004	1.491077	1	2.2621154	22.5110941	0.0006652	18
LNMARK	90	0.5953956	1.437852	1	2.1364423	22.3764346	0.0002146	18
LNTOWN	90	0.3726708	1.719762	1	2.1364423	21.4123948	0.0015766	18
LXES25	90	0.4930468	1.224939	1	2.3877885	16.1055853	0.0002379	1
LXLS40	90	0.6650705	1.410339	1	2.2621154	27.5439939	0.0004358	1
MB190E	90	0.534687	1.164415	1	2.3877885	24.1775057	0.00015	9
MB300D	90	0.3569322	1.28232	1	2.1364423	30.3749044	0.0002587	9
MB420S	90	0.51341	1.492077	1	1.8850962	47.8194338	0.0000712	9
MB560S	90	0.5804878	1.492077	1	1.7594231	56.4651875	0.0000506	9
MCCOUG	90	0.3880266	1.444549	1	2.1364423	12.1009946	0.0008092	18
MCGRND	90	0.3914405	1.6554	1	2.1364423	13.606733	0.0010787	18
MCSABL	90	0.4471415	1.360776	1	2.5134615	11.5263963	0.0010264	18
MCTOPA	90	0.3766334	1.20891	0	2.8904808	7.6564652	0.0007502	18
MCTRAC	90	0.3660714	1.05624	0	3.6445192	6.86228	0.0003657	18
MTECLI	90	0.3645008	1.133825	0	2.8904808	8.2777353	0.0005289	10
MTGALA	90	0.3824522	1.226613	0	2.6391346	8.4078041	0.0004346	10
MTMIRA	90	0.3673469	1.042659	0	3.8958654	5.3014537	0.0005268	10
MTPREC	90	0.3253425	1.021662	0	3.3931731	4.5133894	0.0000495	10
MZ323	90	0.3663986	1.074852	0	3.6445192	5.0489671	0.0002436	4
MZ626	90	0.4214559	1.192345	0	3.0161538	9.5325172	0.0006812	4
MZ929	90	0.4544147	1.316581	1	2.3877885	17.8270849	0.0001753	4
MZMX5M	90	0.5316224	1.024086	0	3.1418269	10.558531	0.0003811	4
MZMX6	90	0.4296875	1.17705	0	2.7648077	9.3947972	0.0003038	4
NI240S	90	0.5281026	1.1837	0	2.5134615	10.1369549	0.0005987	2
NI300Z	90	0.6896552	1.194975	1	2.2621154	21.3465953	0.0002343	2
NIMAXI	90	0.5184705	1.300068	1	2.5134615	13.6947207	0.001061	2
NIPULS	90	0.3768844	1.100565	0	3.2675	9.3718439	0.0000407	2
NISENT	90	0.390625	1.09224	0	3.6445192	5.6610559	0.0005246	2
NISTAN	90	0.4949785	1.203531	0	2.7648077	8.9135425	0.0008124	2
OD88RO	90	0.5080049	1.425138	1	2.2621154	12.1614384	0.0010724	19
OD98RE	90	0.4962406	1.425138	1	2.2621154	15.2983933	0.0005092	19
ODCTLS	90	0.4368546	1.190808	0	2.7648077	7.6472839	0.0010925	19
ODCTLS	90	0.4020468	1.34274	0	2.8904808	9.1775057	0.0014149	19
ODCTLS	90	0.5745292	1.36533	1	2.7648077	11.0902831	0.0011824	19
ODTORN	90	0.4766031	1.458184	1	2.2621154	16.8286151	0.000155	19
PLACCL	90	0.3573981	1.219476	0	3.0161538	7.9533282	0.0011812	16
PLLASE	90	0.3645008	1.133825	0	2.8904808	8.3052793	0.000426	16
PLSUND	90	0.3556405	1.151503	0	3.0161538	6.7674063	0.0006955	16
PS911C	90	0.8149126	1.09395	1	3.0161538	44.7589901	0.0000387	12
PS944	90	0.6937959	1.153587	1	3.2675	32.0581484	0.0000249	12
PT6000	90	0.3877335	1.36008	0	2.8904808	9.2953328	0.000505	19
PTBONN	90	0.4986401	1.432627	1	2.2621154	12.06886	0.0007283	19
PTFIRE	90	0.4507405	1.361844	0	2.0107692	9.1698546	0.0004091	19
PTGRAN	90	0.4286828	1.19168	0	2.7648077	8.0673298	0.0021434	19
PTGRAN	90	0.5017247	1.398455	1	2.7648077	11.1430757	0.0012389	19
PTLEMA	90	0.3464419	1.072235	0	3.6445192	5.5501148	0.0004144	19
PTSUNB	90	0.3874092	1.181466	0	3.2675	6.7322112	0.0013086	19
SA900	90	0.4685212	1.21562	1	2.7648077	13.0030604	0.0000492	11
SA9000	90	0.49636	1.306108	1	2.6391346	19.8890589	0.0000387	11
SBJUST	90	0.4010989	0.87882	0	4.1472115	4.4881408	0.0001523	5
SBLEGA	90	0.4961832	1.18104	0	2.8904808	8.7980107	0.0004761	5
SBXT	90	0.395112	1.18104	0	3.1418269	10.0007651	0.0000135	5
TYCAMR	90	0.4275093	1.227354	0	2.7648077	8.8661056	0.0030176	1
TYCELI	90	0.412	1.18096	0	3.5188462	9.386381	0.0008326	1
TYCORO	90	0.4267782	1.110356	0	3.5188462	6.6931905	0.0024197	1
TYCRES	90	0.5560433	1.276008	1	2.3877885	16.448355	0.0001364	1
TYMR2	90	0.5001924	1.098498	0	3.0161538	11.3986228	0.0001512	1
TYSUPR	90	0.5775339	1.249653	1	2.2621154	17.4904361	0.0000681	1
TYTERC	90	0.3861386	1.06688	0	3.8958654	4.9640398	0.0009628	1
VV240	90	0.3905447	1.278027	1	2.6391346	14.3993879	0.0003436	6
VV740	90	0.3859174	1.305612	1	2.6391346	16.1400153	0.0004885	6
VV760G	90	0.4359673	1.305612	1	2.1364423	25.9869931	0.0000915	6
VWCABR	90	0.4074556	0.989026	0	3.1418269	11.8477429	0.0000807	7
VWFOX	90	0.3729282	1.02942	0	3.1418269	5.5279265	0.0002401	7
VWGOLF	90	0.4504505	1.0349	0	3.1418269	6.6526396	0.0001815	7
VWJETT	90	0.4395604	1.124635	0	3.1418269	7.6472839	0.0006183	7
VWPASS	90	0.336261	1.2078	1	2.6391346	11.3006886	0.0001938	7
YGGVPL	90	0.3582888	0.84373	0	3.5188462	3.393267	0.0000674	23
